Actor1Name,Actor2CountryCode,Actor2Type1Code,Actor2Type2Code,AvgTone,MonthYear,NumSources,SOURCEURL
HEALTH OFFICIAL,CHN,GOV,,-1.33333333333334,202002,1,https://cnnphilippines.com:443/world/2020/2/27/WHO-rest-of-the-world-greatest-concern.html
MINIST OF HEALTH,CHN,GOV,,1.69971671388102,202002,1,http://www.xinhuanet.com/english/2020-02/28/c_138825068.htm
HEALTH DEPARTMENT,USA,GOV,,-3.34661984796973,202002,15,https://www.ctpost.com/news/education/article/High-school-closed-a-second-day-over-new-virus-15092260.php
WORLD HEALTH ORGANIZATION,CHN,GOV,,-3.15315315315315,202002,1,https://english.kyodonews.net/news/2020/02/550147e201b1-world-at-decisive-point-in-bid-to-contain-coronavirus-who.html
HEALTH DEPARTMENT,USA,GOV,,-3.3807855795856,202002,13,https://www.stamfordadvocate.com/news/education/article/High-school-closed-a-second-day-over-new-virus-15092260.php
BRISTOL MYERS SQUIBB,USA,MNC,HLH,2.96367112810708,202003,1,https://www.marketwatch.com/press-release/ependymoma-drug-market-technological-trends-in-2020-2029-boehringer-ingelheim-gmbh-bristol-myers-squibb-company-cavion-llc-2020-03-01
IRELAND,IRL,GOV,,-0.58945065629558,202003,3,https://www.thetelegraphandargus.co.uk/news/national/18273135.school-closed-confirmed-contact-irelands-first-coronavirus-patient/
MARIE STOPES,ETH,GOV,,-5.4006968641115,202002,1,https://www.ethiopiaobserver.com/2020/02/28/ebc-journalist-reportedly-tried-to-blackmail-marie-stopes-over-ongoing-reporting/
MARIE STOPES,ETH,GOV,,-5.4006968641115,202002,1,https://www.ethiopiaobserver.com/2020/02/28/ebc-journalist-reportedly-tried-to-blackmail-marie-stopes-over-ongoing-reporting/
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-4.83641536273115,202002,1,https://mynorthwest.com/1736147/italy-seeks-to-calm-fears-in-europe-as-cases-deaths-rise/
AFGHANISTAN,IRN,GOV,,-3.84615384615385,202002,1,https://thediplomat.com/2020/02/coronavirus-in-afghanistan-a-need-for-regional-health-cooperation/
HEALTH OFFICIAL,ITA,GOV,,-1.98863636363636,202003,1,https://www.channelstv.com/2020/03/01/coronavirus-patient-is-well-taken-care-of-sanwo-olu/
INDONESIA,JPN,GOV,,-2.82503348661815,202002,2,https://www.dailymail.co.uk/news/article-8045997/Cruise-ship-carrying-6-100-turned-away-two-ports-coronavirus.html
MINIST OF HEALTH,JPN,GOV,,3.53982300884956,202002,1,https://asianews.network/2020/02/27/japan-provides-protective-gear-for-use-in-battling-coronavirus/
INDONESIA,JPN,GOV,,-2.22882615156018,202002,1,https://www.dailymail.co.uk/news/article-8050569/Miami-cruise-ship-blocked-two-ports-coronavirus-fears-arrives-Mexico.html
HEALTH MINIST,JPN,GOV,,-4.14746543778801,202002,1,http://www.israelnationalnews.com/News/News.aspx/276561
JAPAN,JPN,GOV,,-4.14746543778801,202002,1,http://www.israelnationalnews.com/News/News.aspx/276561
HEALTH MINIST,JPN,GOV,,-3.34928229665072,202003,1,https://www.sbs.com.au/news/every-precaution-is-being-taken-contingency-plans-rolled-out-in-wa-after-australia-s-first-coronavirus-death-recorded
JAPAN,JPN,GOV,,-3.34928229665072,202003,1,https://www.sbs.com.au/news/every-precaution-is-being-taken-contingency-plans-rolled-out-in-wa-after-australia-s-first-coronavirus-death-recorded
HEALTH MINIST,JAM,GOV,AGR,7.89473684210526,202002,1,http://rjrnewsonline.com/local/more-cuban-health-professionals-coming-to-jamaica
SOUTH KOREA,KOR,GOV,,-2.98507462686567,202003,1,https://ewn.co.za/2020/03/01/minister-mkhize-to-shed-light-on-how-south-africans-in-wuhan-will-be-repatriated
BRITAIN,GBR,GOV,,-5.34124629080119,202002,1,https://www.today.ng/news/world/european-governments-drafting-pandemic-contingency-plans-282629
HEALTH OFFICIAL,USA,GOV,,-4.87106017191977,202002,1,https://www.businessinsider.com/trump-wings-press-conference-on-coronavirus-puts-pence-in-charge-2020-2
HEALTH MINIST,USA,GOV,,5.03875968992248,202002,1,https://www.lusakatimes.com/2020/02/29/health-minister-thanks-the-us-government-on-support-in-the-fight-against-hiv-aids/
BRISTOL MYERS SQUIBB,USA,MNC,HLH,2.96367112810708,202003,1,https://www.marketwatch.com/press-release/ependymoma-drug-market-technological-trends-in-2020-2029-boehringer-ingelheim-gmbh-bristol-myers-squibb-company-cavion-llc-2020-03-01
WORLD HEALTH ORGANIZATION,CHN,GOV,,-8.13704496788008,202003,1,https://www.rt.com/business/482048-who-global-markets-panic/
AUSTRALIA,AUS,GOV,,-4.52173913043478,202003,1,https://www.9news.com.au/health/aust-s-first-virus-death-after-wa-man-dies/c5128893-fb5b-4d87-977e-d7a891fdea34
HEALTH MINIST,AUS,GOV,,-4.52173913043478,202003,1,https://www.9news.com.au/health/aust-s-first-virus-death-after-wa-man-dies/c5128893-fb5b-4d87-977e-d7a891fdea34
AUSTRALIA,AUS,GOV,,-2.83163578169635,202003,3,https://www.9news.com.au/health/aust-s-first-virus-death-after-wa-man-dies/c5128893-fb5b-4d87-977e-d7a891fdea34
HEALTH MINIST,AUS,GOV,,-2.83163578169635,202003,3,https://www.9news.com.au/health/aust-s-first-virus-death-after-wa-man-dies/c5128893-fb5b-4d87-977e-d7a891fdea34
GERMANY,ITA,GOV,HLH,-1.20603015075377,202002,1,http://www.xinhuanet.com/english/2020-02/27/c_138824930.htm
GERMAN,ITA,GOV,HLH,-1.20603015075377,202002,1,http://www.xinhuanet.com/english/2020-02/27/c_138824930.htm
HEALTH OFFICIAL,BRA,GOV,HLH,-4.19161676646707,202002,1,https://www.theepochtimes.com/brazil-confirms-first-case-of-new-coronavirus-in-latin-america_3251414.html
MINIST OF HEALTH,CAN,GOV,,-2.23880597014926,202002,1,https://www.straight.com/life/1364901/more-canadian-queer-men-experienced-more-efforts-change-sexual-or-gender-identity
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.30906389301634,202002,1,https://www.naturalnews.com/2020-02-27-open-borders-politicians-europe-contributing-spread-coronavirus.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.30906389301634,202002,1,https://www.naturalnews.com/2020-02-27-open-borders-politicians-europe-contributing-spread-coronavirus.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.54237288135593,202002,1,https://www.citizen-times.com/story/news/local/2020/02/28/no-confirmed-asheville-coronavirus-cases-but-officials-say-get-ready/4901704002/
IRAN,IRN,GOV,,-5.79710144927537,202002,2,https://www.bbc.co.uk/news/world-middle-east-51677530
HEALTH MINIST,CHN,GOV,,0.56899004267425,202002,1,https://allafrica.com/stories/202002260498.html
MILITARY,EGY,GOV,,-10.2439024390244,202002,1,https://radyonatin.com/story.php?storyid=39883
HEALTH OFFICIAL,IRL,GOV,,-0.394447138296315,202002,2,https://www.msn.com/en-ie/news/other/covid-19-case-in-republic-of-ireland-here-are-the-main-points-you-need-to-know-this-morning/ar-BB10AdhA
IRELAND,IRL,GOV,,-0.809338911390599,202003,96,https://www.prestwichandwhitefieldguide.co.uk/news/national/18272898.coronavirus-risk-remains-low-ireland---senior-health-official/
MINIST FOR HEALTH,IRL,GOV,HLH,-2.69905533063428,202003,1,https://www.msn.com/en-ie/news/newsireland/coronavirus-risk-remains-low-in-ireland-%e2%80%93-senior-health-official/ar-BB10AM94
MINIST FOR HEALTH,IRL,GOV,HLH,-2.69905533063428,202003,1,https://www.msn.com/en-ie/news/newsireland/coronavirus-risk-remains-low-in-ireland-%e2%80%93-senior-health-official/ar-BB10AM94
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-5.00027279091933,202002,12,https://www.seattlepi.com/news/world/article/Italy-seeks-to-calm-fears-in-Europe-as-cases-15085327.php
HEALTH OFFICIAL,USA,GOV,,-3.9811226174029,202002,2,https://www.bnnbloomberg.ca/trump-s-crisis-management-put-to-the-test-1.1396631
HEALTH OFFICIAL,USA,GOV,,-3.83351588170865,202002,1,https://nz.news.yahoo.com/trump-crisis-management-put-test-110541205.html
WORLD HEALTH ORGANIZATION,IRN,GOV,,-3.67504835589942,202002,1,https://www.gulftoday.ae/news/2020/02/26/irans-deputy-health-minister-iraj-harirchi-infected-by-coronavirus
HEALTH OFFICIAL,ISR,GOV,,-1.83066361556064,202002,1,https://www.middleeastmonitor.com/20200227-coronavirus-reaches-palestine/
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-4.94801344608675,202002,12,https://medicalxpress.com/news/2020-02-italy-calm-europe-cases-deaths.html
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-4.94004215441849,202002,13,https://medicalxpress.com/news/2020-02-italy-calm-europe-cases-deaths.html
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-4.94004215441849,202002,13,https://medicalxpress.com/news/2020-02-italy-calm-europe-cases-deaths.html
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-4.94004215441849,202002,13,https://medicalxpress.com/news/2020-02-italy-calm-europe-cases-deaths.html
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-5.41233257877196,202002,15,https://www.wtvm.com/2020/02/26/globe-braces-long-battle-against-coronavirus-cases-spread/
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-7.73006431645631,202002,7,https://www.wtvm.com/2020/02/26/globe-braces-long-battle-against-coronavirus-cases-spread/
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-4.15704387990762,202002,1,https://medicalxpress.com/news/2020-02-italy-calm-europe-cases-deaths.html
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-4.15704387990762,202002,1,https://medicalxpress.com/news/2020-02-italy-calm-europe-cases-deaths.html
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-4.05675343149824,202002,46,https://www.ktvb.com/article/news/nation-world/pope-observes-usual-ash-wednesday-customs-in-time-of-virus/277-a9ff3dfe-d390-4fe6-8d91-cdd241337aa3
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-7.74336283185841,202002,2,https://www.newschannel6now.com/2020/02/26/globe-braces-long-battle-against-coronavirus-cases-spread/
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-5.7231530619596,202002,9,https://www.wnep.com/article/news/health/coronavirus/countries-take-harsh-containment-steps-as-news-virus-spreads/523-d9effa5f-e6b6-406a-94b6-8168cdc32d9b
HEALTH MINIST,ITA,GOV,,-7.53012048192771,202002,1,https://www.dailystar.co.uk/news/latest-news/covid-19-half-million-brits-21579183
HEALTH MINIST,ITA,GOV,,-7.53012048192771,202002,1,https://www.dailystar.co.uk/news/latest-news/covid-19-half-million-brits-21579183
HEALTH OFFICIAL,IRN,GOV,,-5.92105263157895,202003,1,https://news2.onlinenigeria.com/news/general/817591-coronavirus-iranian-mp-who-tested-positive-for-virus-dies.html
HEALTH OFFICIAL,IRN,GOV,,-5.92105263157895,202003,1,https://news2.onlinenigeria.com/news/general/817591-coronavirus-iranian-mp-who-tested-positive-for-virus-dies.html
HEALTH MINIST,ITA,GOV,,0.81743869209809,202002,1,http://famagusta-gazette.com/2020/02/26/italys-pm-confident-in-containing-effect-of-measures-against-coronavirus/
HEALTH MINIST,ITA,GOV,,0.81743869209809,202002,1,http://famagusta-gazette.com/2020/02/26/italys-pm-confident-in-containing-effect-of-measures-against-coronavirus/
WORLD HEALTH ORGANIZATION,ITA,GOV,HLH,-4.15704387990762,202002,1,https://medicalxpress.com/news/2020-02-italy-calm-europe-cases-deaths.html
HEALTH MINIST,LBR,GOV,,0.56899004267425,202002,1,https://allafrica.com/stories/202002260498.html
WORLD HEALTH ORGANIZATION,MOZ,GOV,HLH,-4.33673469387756,202002,1,http://venturesafrica.com/mozambique-confirms-another-cholera-outbreak/
WORLD HEALTH ORGANIZATION,MOZ,GOV,HLH,-4.33673469387756,202002,1,http://venturesafrica.com/mozambique-confirms-another-cholera-outbreak/
HEALTH OFFICIAL,IRN,GOV,,-5.92105263157895,202003,1,https://news2.onlinenigeria.com/news/general/817591-coronavirus-iranian-mp-who-tested-positive-for-virus-dies.html
MINIST OF HEALTH,NGA,GOV,,6.32911392405063,202002,1,https://www.channelstv.com/2020/02/28/live-health-minister-addresses-nigerians-on-confirmed-case-of-coronavirus/
MINIST OF HEALTH,NGA,GOV,,6.32911392405063,202002,1,https://www.channelstv.com/2020/02/28/live-health-minister-addresses-nigerians-on-confirmed-case-of-coronavirus/
HEALTH DEPARTMENT,PHL,GOV,,-1.6,202002,1,https://www.rappler.com/nation/252860-second-case-coronavirus-filipino-hong-kong
HEALTH DEPARTMENT,PHL,GOV,,-1.6,202002,1,https://www.rappler.com/nation/252860-second-case-coronavirus-filipino-hong-kong
HEALTH DEPARTMENT,PHL,GOV,,0,202002,1,http://www.canadianinquirer.net/2020/02/27/pinay-in-hong-kong-tests-positive-for-covid-19/
HEALTH DEPARTMENT,PHL,GOV,,0,202002,1,http://www.canadianinquirer.net/2020/02/27/pinay-in-hong-kong-tests-positive-for-covid-19/
HEALTH DEPARTMENT,PHL,GOV,,0,202002,1,http://www.canadianinquirer.net/2020/02/27/pinay-in-hong-kong-tests-positive-for-covid-19/
WORLD HEALTH ORGANIZATION,SAU,GOV,,-4.44545907355139,202002,2,https://www.jpost.com/Israel-News/Kahlon-Israel-coordinating-with-PA-to-contain-coronavirus-outbreak-619399
WORLD HEALTH ASSEMBLY,CHE,GOV,,1.75953079178886,202003,1,https://uk.reuters.com/article/uk-china-health-swiss-kisses/no-kissing-please-were-swiss-minister-urges-over-coronavirus-idUKKBN20O1P0
WORLD HEALTH ORGANIZATION,CHE,GOV,,-4.65753424657534,202002,1,https://scroll.in/latest/954496/coronavirus-china-reports-29-more-deaths-the-lowest-number-in-nearly-a-month
UGANDA,UGA,GOV,,-1.89393939393939,202002,1,https://reliefweb.int/report/uganda/uganda-s-minister-health-commends-who-and-gavi-supporting-countries-eliminate-vaccine
BRITAIN,GBR,GOV,,-4.50552981884754,202002,13,https://www.voanews.com/science-health/coronavirus-outbreak/european-governments-drafting-pandemic-contingency-plans
UNITED KINGDOM,GBR,GOV,,-1.3372956909361,202002,1,https://www.scotsman.com/news/politics/scottish-drugs-deaths-conference-calls-on-uk-government-to-back-consumption-rooms-1-5096152
HEALTH MINIST,GBR,GOV,,-1.3372956909361,202002,1,https://www.scotsman.com/news/politics/scottish-drugs-deaths-conference-calls-on-uk-government-to-back-consumption-rooms-1-5096152
HEALTH MINIST,GBR,GOV,,-1.3372956909361,202002,1,https://www.scotsman.com/news/politics/scottish-drugs-deaths-conference-calls-on-uk-government-to-back-consumption-rooms-1-5096152
WORLD HEALTH ORGANIZATION,USA,GOV,,-1.78276530149588,202002,6,https://krdo.com/health/2020/02/28/california-patient-with-unknown-origin-of-coronavirus-is-in-serious-condition-official-says/
WORLD HEALTH ORGANIZATION,USA,GOV,,-1.85711987432454,202002,3,https://www.1280wnam.com/news/cdc-aims-to-have-all-state-and-local-health-departments-testing-for-coronavirus-by-end-of-next-week/
WORLD HEALTH ORGANIZATION,USA,GOV,,-1.82231990956138,202002,18,https://www.rockdalenewtoncitizen.com/features/health_wellness/report-new-coronavirus-case-in-california-is-thought-to-be/article_0e027673-197e-578b-a97d-6987b5e508e2.html
HEALTH OFFICIAL,USA,GOV,,-3.9811226174029,202002,2,https://www.bnnbloomberg.ca/trump-s-crisis-management-put-to-the-test-1.1396631
HEALTH OFFICIAL,USA,GOV,,-3.83351588170865,202002,1,https://nz.news.yahoo.com/trump-crisis-management-put-test-110541205.html
HEALTH OFFICIAL,USA,GOV,,-1.56847742922724,202002,1,https://www.msn.com/en-us/news/us/if-coronavirus-hits-kansas-city-area-officials-claim-theyre-prepared-but-are-they/ar-BB10wZaL
HEALTH MINIST,USA,GOV,HLH,0.390917281292469,202002,2,https://vancouversun.com/news/local-news/eighth-case-of-covid-19-recorded-in-b-c-say-health-officials
HEALTH OFFICIAL,USA,GOV,,-2.20721137534314,202002,3,https://www.stltoday.com/news/national/states-ramp-up-virus-preparations-try-to-reassure-public/article_4885ce2a-e198-5ac4-b5f8-4f85d19a157e.html
HEALTH OFFICIAL,USA,GOV,,-2.87578120526164,202002,8,https://cumberlink.com/news/national/states-ramp-up-virus-preparations-try-to-reassure-public/article_9c9fc154-a78b-5977-bc06-9c4243812a2e.html
HEALTH OFFICIAL,USA,GOV,,-2.2181146025878,202002,1,https://www.columbiamissourian.com/news/state_news/hope-for-the-best-prepare-for-the-worst-state-health/article_d8abc930-58d3-11ea-ad0a-970968345896.html
HEALTH OFFICIAL,USA,GOV,,-4.1856132764668,202002,3,https://finance.yahoo.com/news/trump-seeks-united-coronavirus-front-050100936.html
HEALTH OFFICIAL,USA,GOV,,-1.94791138193672,202002,6,http://www.startribune.com/states-ramp-up-virus-preparations-try-to-reassure-public/568252912/
HEALTH OFFICIAL,USA,GOV,,-10.4309811203961,202002,2,https://www.rawstory.com/2020/02/coronavirus-is-exposing-the-pathologies-and-sheer-incompetence-of-trumps-administration-conservative/
HEALTH OFFICIAL,USA,GOV,,-2.55200187260609,202002,5,https://poststar.com/news/national/states-ramp-up-virus-preparations-try-to-reassure-public/article_372313ca-269a-592d-971d-4a34fb8073c3.html
HEALTH OFFICIAL,USA,GOV,,-5.92592592592593,202003,1,https://www.cnn.com/asia/live-news/coronavirus-outbreak-03-01-20-intl-hnk/
HEALTH OFFICIAL,USA,GOV,,1.12994350282486,202002,1,https://thehill.com/policy/healthcare/484719-azar-downplays-chance-trump-will-appoint-coronavirus-czar
HEALTH OFFICIAL,USA,GOV,,-5.47945205479452,202002,1,https://www.theage.com.au/world/asia/coronavirus-outbreak-live-italy-iran-record-covid-19-cases-as-virus-infects-thousands-around-globe-20200227-p544st.html
HEALTH OFFICIAL,USA,GOV,,-0.77720207253886,202002,2,http://www.arirang.co.kr/News/News_View.asp?sys_lang=Eng&nseq=253232
HEALTH DEPARTMENT,USA,GOV,,-2.41935483870968,202002,1,https://www.wsaz.com/content/news/No-confirmed-cases-of-coronavirus-locally-despite-rumors-568235041.html
HEALTH OFFICIAL,USA,GOV,,-3.83351588170865,202002,1,https://nz.news.yahoo.com/trump-crisis-management-put-test-110541205.html
WORLD HEALTH ORGANIZATION,USA,GOV,,-6.41543133135098,202002,2,https://www.msn.com/en-us/news/us/pentagon-races-to-counter-coronavirus-threat-on-military-forces/ar-BB10ziKv
HEALTH MINIST,USA,GOV,HLH,0,202002,1,https://a1plus.am/en/article/360787
HEALTH OFFICIAL,USA,GOV,,-1.97368421052631,202002,1,https://www.kbia.org/post/hope-best-prepare-worst-state-health-official-attends-coronavirus-briefings
PLANNED PARENTHOOD FEDERATION,USA,GOV,,-1.16642863334037,202002,5,http://thecatholicspirit.com/news/nation-and-world/appeals-court-upholds-trump-administrations-title-x-protect-life-rule/
HEALTH OFFICIAL,USA,GOV,HLH,-1.73160173160173,202002,1,https://www.lehighvalleylive.com/news/2020/02/some-lehigh-valley-travelers-are-being-checked-for-coronavirus-who-would-lead-an-outbreak-response.html
HEALTH OFFICIAL,USA,GOV,HLH,-2.86475818429673,202002,2,https://www.kgns.tv/content/news/How-schools-are-fighting-against-sickness--568225031.html
HEALTH OFFICIAL,USA,GOV,,2.442035029191,202002,1,https://ktsmradio.iheart.com/content/2020-02-27-governor-abbott-receives-briefing-on-coronavirus/
HEALTH OFFICIAL,USA,GOV,,-2.17785843920145,202002,13,https://www.sfgate.com/news/us/article/States-ramp-up-virus-preparations-try-to-15089853.php
HEALTH OFFICIAL,USA,GOV,,-2.1544744747849,202002,29,https://kvia.com/news/us-world/2020/02/27/states-ramp-up-virus-preparations-try-to-reassure-public/
HEALTH DEPARTMENT,USA,GOV,,-1.66112956810631,202002,1,https://www.washingtontimes.com/news/2020/feb/27/bothell-high-school-closed-over-coronavirus-fears/
HEALTH DEPARTMENT,USA,GOV,,-1.94536794038746,202002,7,https://www.heraldandnews.com/ap_news/oregon/suburban-seattle-high-school-closed-over-new-virus-concerns/article_0ae3035e-f392-58a0-baa7-02d08d40bfd7.html
HEALTH DEPARTMENT,USA,GOV,,-1.99274100243432,202002,6,https://www.heraldandnews.com/ap_news/oregon/suburban-seattle-high-school-closed-over-new-virus-concerns/article_0ae3035e-f392-58a0-baa7-02d08d40bfd7.html
HEALTH OFFICIAL,USA,GOV,,-2.09435478462805,202002,9,https://www.timesunion.com/news/us/article/States-ramp-up-virus-preparations-try-to-15089853.php
HEALTH DEPARTMENT,USA,GOV,,-2.68577984263086,202002,12,https://www.registercitizen.com/news/education/article/High-school-north-of-Seattle-closed-over-virus-15089097.php
HEALTH DEPARTMENT,USA,GOV,,-1.88362136166867,202002,16,https://www.registercitizen.com/news/education/article/High-school-north-of-Seattle-closed-over-virus-15089097.php
HEALTH OFFICIAL,USA,GOV,,-1.84466019417476,202002,1,https://www.fox29.com/news/us-states-ramp-up-coronavirus-preparations-try-to-reassure-public-amid-growing-outbreak
